Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
286.3476327E-3	-117.2602332E-3	2.6504860E+0	5.2000003E+0
286.5081455E-3	-7.6785811E-3	2.6519681E+0	5.3000002E+0
286.6660048E-3	25.3251539E-3	2.6534257E+0	5.4000001E+0
286.8492993E-3	112.9432923E-3	2.6551182E+0	5.5000000E+0
287.0149070E-3	137.3573239E-3	2.6566473E+0	5.5999999E+0
287.2033623E-3	186.7840324E-3	2.6583875E+0	5.7000003E+0
287.3993939E-3	172.6327530E-3	2.6601975E+0	5.8000002E+0
287.5766014E-3	247.6480250E-3	2.6618338E+0	5.9000001E+0
287.7720185E-3	324.6832283E-3	2.6636382E+0	6.0000000E+0
287.9117949E-3	407.2231162E-3	2.6649289E+0	6.0999999E+0
288.0780903E-3	472.8472706E-3	2.6664644E+0	6.2000003E+0
288.2635054E-3	414.0937379E-3	2.6681764E+0	6.3000002E+0
288.4382738E-3	516.5125383E-3	2.6697902E+0	6.4000001E+0
288.6112870E-3	609.8717575E-3	2.6713877E+0	6.5000000E+0
288.7847314E-3	681.0831351E-3	2.6729892E+0	6.5999999E+0
288.9387371E-3	760.0861342E-3	2.6744112E+0	6.7000003E+0
289.0914892E-3	845.7093026E-3	2.6758217E+0	6.8000002E+0
289.2897063E-3	879.5937973E-3	2.6776520E+0	6.9000001E+0
289.4698478E-3	937.4107313E-3	2.6793153E+0	7.0000000E+0
289.6636510E-3	989.1220761E-3	2.6811048E+0	7.0999999E+0
289.8419785E-3	1.0788343E+0	2.6827514E+0	7.2000003E+0
289.9960055E-3	1.2068620E+0	2.6841736E+0	7.3000002E+0
290.1746090E-3	1.2735110E+0	2.6858228E+0	7.4000001E+0
290.3651229E-3	1.3506500E+0	2.6875819E+0	7.5000000E+0
290.5396494E-3	1.4222286E+0	2.6891934E+0	7.5999999E+0
290.7086788E-3	1.4651920E+0	2.6907542E+0	7.7000003E+0
290.8741407E-3	1.5549205E+0	2.6922820E+0	7.8000002E+0
291.0742287E-3	1.5515125E+0	2.6941295E+0	7.9000001E+0
291.2648733E-3	1.6178152E+0	2.6958899E+0	8.0000000E+0
291.4452467E-3	1.6645696E+0	2.6975554E+0	8.1000004E+0
291.6263635E-3	1.6397832E+0	2.6992277E+0	8.1999998E+0
291.8183517E-3	1.5911710E+0	2.7010005E+0	8.3000002E+0
291.9964161E-3	1.5789771E+0	2.7026447E+0	8.4000006E+0
292.1799028E-3	1.6024156E+0	2.7043389E+0	8.5000000E+0
292.4041288E-3	1.4583119E+0	2.7064093E+0	8.6000004E+0
292.6013711E-3	1.3155677E+0	2.7082306E+0	8.6999998E+0
292.8080243E-3	1.1710548E+0	2.7101387E+0	8.8000002E+0
293.0280884E-3	919.5847892E-3	2.7121707E+0	8.9000006E+0
293.2570746E-3	677.1639364E-3	2.7142851E+0	9.0000000E+0
293.4634921E-3	395.8671893E-3	2.7161911E+0	9.1000004E+0
293.6916477E-3	126.2302620E-3	2.7182978E+0	9.1999998E+0
293.9244719E-3	-226.8975643E-3	2.7204476E+0	9.3000002E+0
294.1732287E-3	-603.5271193E-3	2.7227445E+0	9.4000006E+0
294.4190660E-3	-995.7343155E-3	2.7250145E+0	9.5000000E+0
294.6459668E-3	-1.4236923E+0	2.7271096E+0	9.6000004E+0
294.9203650E-3	-1.8670611E+0	2.7296433E+0	9.6999998E+0
295.1660755E-3	-2.2924815E+0	2.7319121E+0	9.8000002E+0
295.3898088E-3	-2.6907279E+0	2.7339779E+0	9.9000006E+0
295.6343199E-3	-3.0766865E+0	2.7362356E+0	10.0000000E+0
295.8442440E-3	-3.4203563E+0	2.7381740E+0	10.1000004E+0
296.0828580E-3	-3.7398686E+0	2.7403773E+0	10.1999998E+0
296.3274238E-3	-4.0615734E+0	2.7426355E+0	10.3000002E+0
296.5505152E-3	-4.3535005E+0	2.7446954E+0	10.4000006E+0
296.7618426E-3	-4.5249961E+0	2.7466467E+0	10.5000000E+0
296.9723427E-3	-4.6554193E+0	2.7485904E+0	10.6000004E+0
297.1577489E-3	-4.7092267E+0	2.7503024E+0	10.6999998E+0
297.3667506E-3	-4.8151616E+0	2.7522322E+0	10.8000002E+0
297.5344589E-3	-4.8247210E+0	2.7537808E+0	10.9000006E+0
297.7374423E-3	-4.8605868E+0	2.7556551E+0	11.0000000E+0
297.8437250E-3	-4.7220294E+0	2.7566364E+0	11.1000004E+0
298.0645779E-3	-4.6699301E+0	2.7586757E+0	11.1999998E+0
298.2592403E-3	-4.5578683E+0	2.7604731E+0	11.3000002E+0
298.3788188E-3	-4.4262307E+0	2.7615773E+0	11.4000006E+0
298.5405523E-3	-4.2958224E+0	2.7630707E+0	11.5000000E+0
298.7308260E-3	-4.1781236E+0	2.7648276E+0	11.6000004E+0
298.8764514E-3	-3.9989448E+0	2.7661722E+0	11.6999998E+0
299.0754210E-3	-3.8662147E+0	2.7680094E+0	11.8000002E+0
299.2288591E-3	-3.7097322E+0	2.7694262E+0	11.9000006E+0
299.4127497E-3	-3.4899988E+0	2.7711242E+0	12.0000000E+0
299.5584913E-3	-3.4326402E+0	2.7724699E+0	12.1000004E+0
299.7661054E-3	-3.2651099E+0	2.7743869E+0	12.1999998E+0
299.9531702E-3	-3.1181664E+0	2.7761142E+0	12.3000002E+0
300.1050313E-3	-2.9926879E+0	2.7775164E+0	12.4000006E+0
300.2628520E-3	-2.8555822E+0	2.7789737E+0	12.5000000E+0
300.4428661E-3	-2.7670922E+0	2.7806359E+0	12.6000004E+0
300.6220076E-3	-2.6179293E+0	2.7822900E+0	12.6999998E+0
300.7952096E-3	-2.5465612E+0	2.7838893E+0	12.8000002E+0
300.9746248E-3	-2.3905703E+0	2.7855459E+0	12.9000006E+0
301.1582355E-3	-2.3798929E+0	2.7872413E+0	13.0000000E+0
301.3216449E-3	-2.2449958E+0	2.7887502E+0	13.1000004E+0
301.5223262E-3	-2.1660110E+0	2.7906032E+0	13.1999998E+0
301.6847351E-3	-1.9929441E+0	2.7921028E+0	13.3000002E+0
301.8408737E-3	-1.9783629E+0	2.7935445E+0	13.4000006E+0
302.0385981E-3	-1.9075534E+0	2.7953703E+0	13.5000000E+0
302.2197597E-3	-1.9309410E+0	2.7970430E+0	13.6000004E+0
302.4037089E-3	-1.8258050E+0	2.7987415E+0	13.6999998E+0
302.5654630E-3	-1.7093317E+0	2.8002351E+0	13.8000002E+0
302.7900773E-3	-1.7601906E+0	2.8023091E+0	13.9000006E+0
302.9648871E-3	-1.6899191E+0	2.8039232E+0	14.0000000E+0
303.1429169E-3	-1.6569278E+0	2.8055671E+0	14.1000004E+0
303.3299303E-3	-1.6093161E+0	2.8072939E+0	14.1999998E+0
303.5208268E-3	-1.5673153E+0	2.8090566E+0	14.3000002E+0
303.7089408E-3	-1.5412965E+0	2.8107935E+0	14.4000006E+0
303.9025915E-3	-1.5086326E+0	2.8125816E+0	14.5000000E+0
304.1043565E-3	-1.4549591E+0	2.8144447E+0	14.6000004E+0
304.2873695E-3	-1.4488246E+0	2.8161345E+0	14.6999998E+0
304.4578089E-3	-1.4209104E+0	2.8177083E+0	14.8000002E+0
304.6588717E-3	-1.3643160E+0	2.8195648E+0	14.9000006E+0
304.8271520E-3	-1.3188222E+0	2.8211187E+0	15.0000000E+0
305.0507797E-3	-1.3274351E+0	2.8231836E+0	15.1000004E+0
305.1810005E-3	-1.2630682E+0	2.8243860E+0	15.1999998E+0
305.3708870E-3	-1.2330588E+0	2.8261393E+0	15.3000002E+0
305.5801240E-3	-1.2481810E+0	2.8280713E+0	15.4000006E+0
305.7427798E-3	-1.2254052E+0	2.8295732E+0	15.5000000E+0
305.9321630E-3	-1.2291002E+0	2.8313219E+0	15.6000004E+0
306.1494729E-3	-1.2626773E+0	2.8333285E+0	15.6999998E+0
306.3205023E-3	-1.2330561E+0	2.8349077E+0	15.8000002E+0
306.5098151E-3	-1.1340518E+0	2.8366557E+0	15.9000006E+0
306.7055216E-3	-1.1967692E+0	2.8384628E+0	16.0000000E+0
306.8954797E-3	-1.1827181E+0	2.8402168E+0	16.1000004E+0
307.0941046E-3	-1.1793347E+0	2.8420508E+0	16.2000008E+0
307.3047270E-3	-1.1744053E+0	2.8439956E+0	16.3000011E+0
307.4815434E-3	-1.1329469E+0	2.8456283E+0	16.3999996E+0
307.6692020E-3	-1.2007312E+0	2.8473611E+0	16.5000000E+0
307.8364611E-3	-1.1405156E+0	2.8489055E+0	16.6000004E+0
308.0280129E-3	-1.1124699E+0	2.8506742E+0	16.7000008E+0
308.2005563E-3	-1.0926432E+0	2.8522674E+0	16.8000011E+0
308.4012889E-3	-1.1256694E+0	2.8541209E+0	16.8999996E+0
308.5929492E-3	-1.1701265E+0	2.8558906E+0	17.0000000E+0
308.7751280E-3	-1.1026579E+0	2.8575727E+0	17.1000004E+0
308.9488702E-3	-1.0524228E+0	2.8591770E+0	17.2000008E+0
309.1514660E-3	-1.0656569E+0	2.8610477E+0	17.3000011E+0
309.3535589E-3	-1.0670883E+0	2.8629137E+0	17.3999996E+0
309.5557134E-3	-1.1110192E+0	2.8647804E+0	17.5000000E+0
309.7271444E-3	-1.0646695E+0	2.8663633E+0	17.6000004E+0
309.9398645E-3	-1.0604030E+0	2.8683275E+0	17.7000008E+0
310.1270880E-3	-1.0832902E+0	2.8700562E+0	17.8000011E+0
310.3106942E-3	-1.0361140E+0	2.8717516E+0	17.8999996E+0
310.5146659E-3	-1.0563389E+0	2.8736350E+0	18.0000000E+0
310.6862405E-3	-1.0426269E+0	2.8752192E+0	18.1000004E+0
310.8712110E-3	-1.0035944E+0	2.8769272E+0	18.2000008E+0
311.0622639E-3	-1.0417179E+0	2.8786913E+0	18.3000011E+0
311.2751550E-3	-1.0520895E+0	2.8806570E+0	18.3999996E+0
311.4689024E-3	-1.0546412E+0	2.8824460E+0	18.5000000E+0
311.6752545E-3	-1.0662628E+0	2.8843514E+0	18.6000004E+0
311.8587199E-3	-1.0717258E+0	2.8860454E+0	18.7000008E+0
312.0408390E-3	-1.0221825E+0	2.8877270E+0	18.8000011E+0
312.2426247E-3	-1.0559454E+0	2.8895903E+0	18.8999996E+0
312.4285560E-3	-1.0296333E+0	2.8913071E+0	19.0000000E+0
312.5978921E-3	-981.5936106E-3	2.8928707E+0	19.1000004E+0
312.8110910E-3	-1.0740208E+0	2.8948393E+0	19.2000008E+0
312.9917107E-3	-1.0447675E+0	2.8965070E+0	19.3000011E+0
313.1886809E-3	-1.0230556E+0	2.8983258E+0	19.3999996E+0
313.3734334E-3	-1.0441195E+0	2.9000317E+0	19.5000000E+0
313.5798269E-3	-1.0413769E+0	2.9019375E+0	19.6000004E+0
313.7527277E-3	-983.6332209E-3	2.9035340E+0	19.7000008E+0
313.9552134E-3	-1.0148318E+0	2.9054036E+0	19.8000011E+0
314.1291713E-3	-1.0673689E+0	2.9070099E+0	19.8999996E+0
314.3139054E-3	-1.0350209E+0	2.9087157E+0	20.0000000E+0
314.5030187E-3	-994.3597330E-3	2.9104619E+0	20.1000004E+0
314.7171707E-3	-1.0215464E+0	2.9124392E+0	20.2000008E+0
314.9043718E-3	-1.0430533E+0	2.9141678E+0	20.3000011E+0
315.0872439E-3	-1.0449492E+0	2.9158564E+0	20.3999996E+0
315.2693088E-3	-1.0207708E+0	2.9175375E+0	20.5000000E+0
315.4358308E-3	-969.4349000E-3	2.9190751E+0	20.6000004E+0
315.6338895E-3	-961.6493111E-3	2.9209039E+0	20.7000008E+0
315.8320010E-3	-1.0006726E+0	2.9227332E+0	20.8000011E+0
316.0210171E-3	-998.3094690E-3	2.9244785E+0	20.8999996E+0
316.2229096E-3	-1.0491534E+0	2.9263427E+0	21.0000000E+0
316.4136525E-3	-1.0397033E+0	2.9281039E+0	21.1000004E+0
316.5984710E-3	-994.8986242E-3	2.9298104E+0	21.2000008E+0
316.7812692E-3	-949.3591983E-3	2.9314983E+0	21.3000011E+0
316.9790876E-3	-967.5306316E-3	2.9333249E+0	21.3999996E+0
317.1796800E-3	-1.0488382E+0	2.9351771E+0	21.5000000E+0
317.3779477E-3	-1.0457305E+0	2.9370078E+0	21.6000004E+0
317.5605229E-3	-1.0455842E+0	2.9386937E+0	21.7000008E+0
317.7457531E-3	-1.0313938E+0	2.9404040E+0	21.8000011E+0
317.9585285E-3	-1.0373431E+0	2.9423687E+0	21.8999996E+0
318.1248362E-3	-1.0106013E+0	2.9439043E+0	22.0000000E+0
318.3072860E-3	-958.8801990E-3	2.9455890E+0	22.1000004E+0
318.5118410E-3	-987.1603398E-3	2.9474778E+0	22.2000008E+0
318.7336710E-3	-952.8535374E-3	2.9495260E+0	22.3000011E+0
318.8930810E-3	-974.7329032E-3	2.9509980E+0	22.3999996E+0
319.0901607E-3	-982.4788632E-3	2.9528177E+0	22.5000000E+0
319.2804573E-3	-1.0134812E+0	2.9545749E+0	22.6000004E+0
319.4635406E-3	-972.6344415E-3	2.9562654E+0	22.7000008E+0
319.6561846E-3	-1.0373645E+0	2.9580442E+0	22.8000011E+0
319.8242168E-3	-975.0194331E-3	2.9595957E+0	22.8999996E+0
320.0190675E-3	-947.9693641E-3	2.9613949E+0	23.0000000E+0
320.2235018E-3	-954.4696381E-3	2.9632826E+0	23.1000004E+0
320.3990953E-3	-992.4868866E-3	2.9649039E+0	23.2000008E+0
320.5990302E-3	-977.2253635E-3	2.9667500E+0	23.3000011E+0
320.7869855E-3	-1.0065499E+0	2.9684856E+0	23.3999996E+0
320.9975387E-3	-972.6863963E-3	2.9704297E+0	23.5000000E+0
321.1891765E-3	-1.0233396E+0	2.9721992E+0	23.6000004E+0
321.3562814E-3	-995.4129152E-3	2.9737422E+0	23.7000008E+0
321.5608956E-3	-954.0161381E-3	2.9756315E+0	23.8000011E+0
321.7698203E-3	-986.6902608E-3	2.9775607E+0	23.8999996E+0
321.9365246E-3	-964.8013160E-3	2.9790999E+0	24.0000000E+0
322.1364796E-3	-951.7122252E-3	2.9809463E+0	24.1000004E+0
322.3230986E-3	-922.9267586E-3	2.9826694E+0	24.2000008E+0
322.5181672E-3	-969.4015901E-3	2.9844706E+0	24.3000011E+0
322.7280644E-3	-982.8012384E-3	2.9864087E+0	24.3999996E+0
322.9394840E-3	-1.0358635E+0	2.9883609E+0	24.5000000E+0
323.1199378E-3	-992.4494680E-3	2.9900271E+0	24.6000004E+0
323.3338417E-3	-1.0088731E+0	2.9920022E+0	24.7000008E+0
323.5181149E-3	-1.0359026E+0	2.9937037E+0	24.8000011E+0
323.7189431E-3	-1.0793341E+0	2.9955581E+0	24.8999996E+0
323.9041348E-3	-1.0570160E+0	2.9972681E+0	25.0000000E+0
324.0953515E-3	-993.8644092E-3	2.9990337E+0	25.1000004E+0
324.2767851E-3	-988.5556999E-3	3.0007090E+0	25.2000008E+0
324.4930526E-3	-1.0880301E+0	3.0027059E+0	25.3000011E+0
324.6736114E-3	-976.0511876E-3	3.0043731E+0	25.3999996E+0
324.8626684E-3	-985.0068902E-3	3.0061188E+0	25.5000000E+0
325.0594235E-3	-976.6070289E-3	3.0079356E+0	25.6000004E+0
325.2326712E-3	-955.1745090E-3	3.0095353E+0	25.7000008E+0
325.4528901E-3	-1.0352323E+0	3.0115687E+0	25.8000011E+0
325.6241077E-3	-975.5211946E-3	3.0131497E+0	25.8999996E+0
325.8066631E-3	-973.0455349E-3	3.0148353E+0	26.0000000E+0
326.0147923E-3	-977.1986898E-3	3.0167571E+0	26.1000004E+0
326.1683343E-3	-976.5817634E-3	3.0181748E+0	26.2000008E+0
326.3845616E-3	-958.3595891E-3	3.0201714E+0	26.3000011E+0
326.5882339E-3	-988.6872323E-3	3.0220520E+0	26.3999996E+0
326.7722502E-3	-1.0400596E+0	3.0237512E+0	26.5000000E+0
326.9585926E-3	-1.0468855E+0	3.0254718E+0	26.6000004E+0
327.1274885E-3	-995.4021910E-3	3.0270313E+0	26.7000008E+0
327.3156567E-3	-953.3611535E-3	3.0287688E+0	26.8000011E+0
327.5284628E-3	-953.6893731E-3	3.0307337E+0	26.8999996E+0
327.7089155E-3	-994.2858554E-3	3.0324000E+0	27.0000000E+0
327.8968819E-3	-1.0074477E+0	3.0341356E+0	27.1000004E+0
328.0912639E-3	-1.0506526E+0	3.0359304E+0	27.2000008E+0
328.2942312E-3	-995.0027967E-3	3.0378045E+0	27.3000011E+0
328.4955716E-3	-999.8538638E-3	3.0396636E+0	27.3999996E+0
328.6582157E-3	-1.0230429E+0	3.0411654E+0	27.5000000E+0
328.8614333E-3	-1.0462705E+0	3.0430419E+0	27.6000004E+0
329.0560929E-3	-1.0219143E+0	3.0448393E+0	27.7000008E+0
329.2552116E-3	-1.0249937E+0	3.0466779E+0	27.8000011E+0
329.4296739E-3	-986.4823284E-3	3.0482888E+0	27.8999996E+0
329.6458520E-3	-1.0346121E+0	3.0502849E+0	28.0000000E+0
329.8182713E-3	-955.9817469E-3	3.0518769E+0	28.1000004E+0
330.0118382E-3	-1.0013177E+0	3.0536642E+0	28.2000008E+0
330.1910546E-3	-953.4209438E-3	3.0553191E+0	28.3000011E+0
330.4006982E-3	-1.0100557E+0	3.0572548E+0	28.3999996E+0
330.5939998E-3	-938.7002256E-3	3.0590397E+0	28.5000000E+0
330.7511121E-3	-933.6185500E-3	3.0604904E+0	28.6000004E+0
330.9429210E-3	-995.6670456E-3	3.0622615E+0	28.7000008E+0
331.1710061E-3	-1.0210401E+0	3.0643676E+0	28.8000011E+0
331.3561430E-3	-998.2603462E-3	3.0660770E+0	28.8999996E+0
331.5569221E-3	-1.0230339E+0	3.0679310E+0	29.0000000E+0
331.7386926E-3	-984.2653592E-3	3.0696093E+0	29.1000004E+0
331.9316483E-3	-1.0050799E+0	3.0713910E+0	29.2000008E+0
332.1088893E-3	-1.0352851E+0	3.0730276E+0	29.3000011E+0
332.3023551E-3	-985.0783848E-3	3.0748140E+0	29.3999996E+0
332.5063914E-3	-966.3326682E-3	3.0766980E+0	29.5000000E+0
332.6923134E-3	-985.9343689E-3	3.0784147E+0	29.6000004E+0
332.8959153E-3	-1.0285311E+0	3.0802947E+0	29.7000008E+0
333.0710759E-3	-1.0297766E+0	3.0819121E+0	29.8000011E+0
333.2502487E-3	-1.0232862E+0	3.0835665E+0	29.8999996E+0
333.4636073E-3	-1.0074731E+0	3.0855365E+0	30.0000000E+0
333.6513363E-3	-1.0485226E+0	3.0872700E+0	30.1000004E+0
333.8564158E-3	-1.0750991E+0	3.0891636E+0	30.2000008E+0
334.0181320E-3	-1.0287589E+0	3.0906568E+0	30.3000011E+0
334.1543755E-3	-1.0044479E+0	3.0919148E+0	30.3999996E+0
334.1361374E-3	-971.0038407E-3	3.0917464E+0	30.5000000E+0
334.0505861E-3	-1.0192385E+0	3.0909565E+0	30.6000004E+0
333.8748585E-3	-971.4105856E-3	3.0893339E+0	30.7000008E+0
333.7437997E-3	-993.1908680E-3	3.0881237E+0	30.8000011E+0
333.5893093E-3	-960.3595918E-3	3.0866972E+0	30.8999996E+0
333.4417173E-3	-974.4738517E-3	3.0853344E+0	31.0000000E+0
333.2881261E-3	-1.0240770E+0	3.0839162E+0	31.1000004E+0
333.1309813E-3	-1.0089510E+0	3.0824652E+0	31.2000008E+0
332.9658513E-3	-1.0018486E+0	3.0809405E+0	31.3000011E+0
332.8118936E-3	-1.0498729E+0	3.0795189E+0	31.3999996E+0
332.6547958E-3	-1.0609006E+0	3.0780683E+0	31.5000000E+0
332.4835379E-3	-1.0287463E+0	3.0764870E+0	31.6000004E+0
332.3000060E-3	-951.9785860E-3	3.0747923E+0	31.7000008E+0
332.1330251E-3	-968.4264381E-3	3.0732505E+0	31.8000011E+0
331.9688492E-3	-1.0315774E+0	3.0717345E+0	31.8999996E+0
331.8125368E-3	-1.0203378E+0	3.0702912E+0	32.0000000E+0
331.6391092E-3	-987.4100805E-3	3.0686898E+0	32.1000023E+0
331.4421033E-3	-990.7410073E-3	3.0668708E+0	32.2000008E+0
331.2878651E-3	-996.2952223E-3	3.0654466E+0	32.2999992E+0
331.1024590E-3	-1.0246106E+0	3.0637346E+0	32.4000015E+0
330.9278258E-3	-1.0140857E+0	3.0621221E+0	32.5000000E+0
330.7536059E-3	-1.0078592E+0	3.0605134E+0	32.6000023E+0
330.6037487E-3	-1.0400928E+0	3.0591297E+0	32.7000008E+0
330.4209258E-3	-993.7130637E-3	3.0574416E+0	32.7999992E+0
330.2343794E-3	-989.1204240E-3	3.0557191E+0	32.9000015E+0
330.0676968E-3	-939.6917244E-3	3.0541800E+0	33.0000000E+0
329.9190134E-3	-1.0614048E+0	3.0528071E+0	33.1000023E+0
329.7491488E-3	-1.0566844E+0	3.0512387E+0	33.2000008E+0
329.5665559E-3	-991.2523942E-3	3.0495527E+0	33.2999992E+0
329.3805945E-3	-981.8782475E-3	3.0478356E+0	33.4000015E+0
329.2062339E-3	-918.6083204E-3	3.0462256E+0	33.5000000E+0
329.0617341E-3	-998.9721292E-3	3.0448914E+0	33.6000023E+0
328.8430588E-3	-999.7360578E-3	3.0428722E+0	33.7000008E+0
328.7023852E-3	-1.0315794E+0	3.0415733E+0	33.7999992E+0
328.5180851E-3	-983.8713450E-3	3.0398715E+0	33.9000015E+0
328.3288679E-3	-971.8494360E-3	3.0381244E+0	34.0000000E+0
328.1602798E-3	-976.4775960E-3	3.0365677E+0	34.1000023E+0
327.9769149E-3	-934.7677030E-3	3.0348746E+0	34.2000008E+0
327.8159412E-3	-1.0262196E+0	3.0333882E+0	34.2999992E+0
327.6240916E-3	-990.8353532E-3	3.0316167E+0	34.4000015E+0
327.4611352E-3	-1.0130441E+0	3.0301121E+0	34.5000000E+0
327.2885019E-3	-1.0071933E+0	3.0285180E+0	34.6000023E+0
327.1111934E-3	-995.5900266E-3	3.0268808E+0	34.7000008E+0
326.9223029E-3	-1.0310666E+0	3.0251367E+0	34.7999992E+0
326.7643878E-3	-1.0635115E+0	3.0236786E+0	34.9000015E+0
326.5702175E-3	-1.0362887E+0	3.0218857E+0	35.0000000E+0
326.4032853E-3	-987.4377034E-3	3.0203443E+0	35.1000023E+0
326.2261074E-3	-1.0227348E+0	3.0187083E+0	35.2000008E+0
325.9976653E-3	-985.8758734E-3	3.0165989E+0	35.2999992E+0
325.8639172E-3	-985.5957966E-3	3.0153640E+0	35.4000015E+0
325.7108629E-3	-1.0587174E+0	3.0139507E+0	35.5000000E+0
325.5128218E-3	-978.4921161E-3	3.0121221E+0	35.6000023E+0
325.3406690E-3	-1.0168572E+0	3.0105325E+0	35.7000008E+0
325.1695318E-3	-1.0137210E+0	3.0089523E+0	35.7999992E+0
324.9705817E-3	-998.8093425E-3	3.0071153E+0	35.9000015E+0
324.8077645E-3	-1.0106929E+0	3.0056119E+0	36.0000000E+0
324.6294157E-3	-977.1683072E-3	3.0039651E+0	36.1000023E+0
324.4654599E-3	-1.0116162E+0	3.0024512E+0	36.2000008E+0
324.2778588E-3	-991.8351002E-3	3.0007189E+0	36.2999992E+0
324.1088344E-3	-934.2617014E-3	2.9991582E+0	36.4000015E+0
323.9431005E-3	-951.2404491E-3	2.9976279E+0	36.5000000E+0
323.7339009E-3	-956.2820238E-3	2.9956962E+0	36.6000023E+0
323.5587012E-3	-1.0338347E+0	2.9940785E+0	36.7000008E+0
323.3945175E-3	-1.0658948E+0	2.9925625E+0	36.7999992E+0
323.1780573E-3	-1.0081352E+0	2.9905638E+0	36.9000015E+0
322.9999928E-3	-990.8241596E-3	2.9889196E+0	37.0000000E+0
322.8429447E-3	-1.0171394E+0	2.9874695E+0	37.1000023E+0
322.6300441E-3	-961.0204432E-3	2.9855036E+0	37.2000008E+0
322.4739273E-3	-950.1383712E-3	2.9840621E+0	37.2999992E+0
322.3015549E-3	-1.0035625E+0	2.9824705E+0	37.4000015E+0
322.1464045E-3	-1.0379300E+0	2.9810379E+0	37.5000000E+0
321.9481875E-3	-1.0331370E+0	2.9792076E+0	37.6000023E+0
